Implementation smell,Namespace,Class,File,Method,Description
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductDocumentEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductDocumentEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 1); " is 158.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductDocumentEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductDocumentEntity"' "ProductId"' "ProductID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 2); " is 145.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductInventoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductInventoryEntity"' "Bin"' "Bin"' false' "TinyInt"' 0' 3' 0' false' ""' null' typeof(System.Byte)' 0); " is 136.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductInventoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductInventoryEntity"' "LocationId"' "LocationID"' false' "SmallInt"' 0' 5' 0' false' ""' null' typeof(System.Int16)' 1); " is 152.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductInventoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductInventoryEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 2); " is 159.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductInventoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductInventoryEntity"' "ProductId"' "ProductID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3); " is 146.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductInventoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductInventoryEntity"' "Quantity"' "Quantity"' false' "SmallInt"' 0' 5' 0' false' ""' null' typeof(System.Int16)' 4); " is 148.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductInventoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductInventoryEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 5); " is 153.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductInventoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductInventoryEntity"' "Shelf"' "Shelf"' false' "NVarChar"' 10' 0' 0' false' ""' null' typeof(System.String)' 6); " is 144.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductListPriceHistoryEntityMappings,The length of the statement  "			this.AddElementMapping("ProductListPriceHistoryEntity"' @"AdventureWorks"' @"Production"' "ProductListPriceHistory"' 5' 0); " is 123.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductListPriceHistoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductListPriceHistoryEntity"' "EndDate"' "EndDate"' true' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 0); " is 155.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductListPriceHistoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductListPriceHistoryEntity"' "ListPrice"' "ListPrice"' false' "Money"' 0' 19' 4' false' ""' null' typeof(System.Decimal)' 1); " is 157.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductListPriceHistoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductListPriceHistoryEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 2); " is 166.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductListPriceHistoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductListPriceHistoryEntity"' "ProductId"' "ProductID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3); " is 153.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductListPriceHistoryEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductListPriceHistoryEntity"' "StartDate"' "StartDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 4); " is 160.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelEntity"' "CatalogDescription"' "CatalogDescription"' true' "Xml"' 2147483647' 0' 0' false' ""' null' typeof(System.String)' 0); " is 168.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelEntity"' "Instructions"' "Instructions"' true' "Xml"' 2147483647' 0' 0' false' ""' null' typeof(System.String)' 1); " is 156.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 2); " is 155.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelEntity"' "Name"' "Name"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 3); " is 138.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelEntity"' "ProductModelId"' "ProductModelID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 4); " is 167.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelEntity"' "Rowguid"' "rowguid"' false' "UniqueIdentifier"' 0' 0' 0' false' ""' null' typeof(System.Guid)' 5); " is 149.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelIllustrationEntityMappings,The length of the statement  "			this.AddElementMapping("ProductModelIllustrationEntity"' @"AdventureWorks"' @"Production"' "ProductModelIllustration"' 3' 0); " is 125.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelIllustrationEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelIllustrationEntity"' "IllustrationId"' "IllustrationID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 0); " is 164.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelIllustrationEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelIllustrationEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 1); " is 167.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelIllustrationEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelIllustrationEntity"' "ProductModelId"' "ProductModelID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 2); " is 164.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelProductDescriptionCultureEntityMappings,The length of the statement  "			this.AddElementMapping("ProductModelProductDescriptionCultureEntity"' @"AdventureWorks"' @"Production"' "ProductModelProductDescriptionCulture"' 4' 0); " is 151.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelProductDescriptionCultureEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelProductDescriptionCultureEntity"' "CultureId"' "CultureID"' false' "NChar"' 6' 0' 0' false' ""' null' typeof(System.String)' 0); " is 169.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelProductDescriptionCultureEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelProductDescriptionCultureEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 1); " is 180.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelProductDescriptionCultureEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelProductDescriptionCultureEntity"' "ProductDescriptionId"' "ProductDescriptionID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 2); " is 189.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductModelProductDescriptionCultureEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductModelProductDescriptionCultureEntity"' "ProductModelId"' "ProductModelID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3); " is 177.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductPhotoEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductPhotoEntity"' "LargePhoto"' "LargePhoto"' true' "VarBinary"' 2147483647' 0' 0' false' ""' null' typeof(System.Byte[])' 0); " is 158.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductPhotoEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductPhotoEntity"' "LargePhotoFileName"' "LargePhotoFileName"' true' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 1); " is 165.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductPhotoEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductPhotoEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 2); " is 155.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductPhotoEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductPhotoEntity"' "ProductPhotoId"' "ProductPhotoID"' false' "Int"' 0' 10' 0' true' "SCOPE_IDENTITY()"' null' typeof(System.Int32)' 3); " is 167.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductPhotoEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductPhotoEntity"' "ThumbNailPhoto"' "ThumbNailPhoto"' true' "VarBinary"' 2147483647' 0' 0' false' ""' null' typeof(System.Byte[])' 4); " is 166.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductPhotoEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductPhotoEntity"' "ThumbnailPhotoFileName"' "ThumbnailPhotoFileName"' true' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 5); " is 173.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductProductPhotoEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductProductPhotoEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 0); " is 162.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductProductPhotoEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductProductPhotoEntity"' "Primary"' "Primary"' false' "Bit"' 0' 0' 0' false' ""' null' typeof(System.Boolean)' 1); " is 146.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductProductPhotoEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductProductPhotoEntity"' "ProductId"' "ProductID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 2); " is 149.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductProductPhotoEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductProductPhotoEntity"' "ProductPhotoId"' "ProductPhotoID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3); " is 159.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductReviewEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductReviewEntity"' "Comments"' "Comments"' true' "NVarChar"' 3850' 0' 0' false' ""' null' typeof(System.String)' 0); " is 148.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductReviewEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductReviewEntity"' "EmailAddress"' "EmailAddress"' false' "NVarChar"' 50' 0' 0' false' ""' null' typeof(System.String)' 1); " is 155.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductReviewEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductReviewEntity"' "ModifiedDate"' "ModifiedDate"' false' "DateTime"' 0' 0' 0' false' ""' null' typeof(System.DateTime)' 2); " is 156.
Long Statement,AdventureWorks.Dal.Adapter.v53.DatabaseSpecific,PersistenceInfoProviderCore,C:\repos\FransBouma_RawDataAccessBencher\LLBLGen53\DatabaseSpecific\PersistenceInfoProvider.cs,InitProductReviewEntityMappings,The length of the statement  "			this.AddElementFieldMapping("ProductReviewEntity"' "ProductId"' "ProductID"' false' "Int"' 0' 10' 0' false' ""' null' typeof(System.Int32)' 3); " is 143.
