Project,Unnecessary Abstraction,Imperative Abstraction,Multifaceted Abstraction,Unutilized Abstraction,Duplicate Abstraction,Deficient Encapsulation,Unexloited Encapsulation,Broken Modularization,Insufficient Modularization,Hub-like Modularization,Cyclically-dependent Modularization,Wide Hierarchy,Deep Hierarchy,Multipath Hierarchy,Cyclic Hierarchy,Rebellious Hierarchy,Unfactored Hierarchy,Missing Hierarchy,Broken Hierarchy
psmacchia_NDepend.Path,3,0,0,25,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0
PSU-Robotics-Countess-Quanta_Countess-Quanta-Control,6,0,4,5,0,4,0,4,1,0,0,0,0,0,0,5,0,0,0
Psymonkey-Coders_SqlPlugin,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ptakes_Pta,10,1,0,36,0,0,0,1,5,0,3,0,0,0,1,2,0,0,1
Publisoft_Core,19,4,1,48,16,4,0,9,4,0,4,0,0,0,0,2,2,0,5
PubSubSQL_dotnet,2,0,2,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0
pudds_SportsStreamsBot,7,0,1,6,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
Pure-Battlefield_TeamspeakSync-PURE,0,0,1,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
PureIso_VisualLearningAssistant,3,1,1,6,9,21,0,0,2,0,46,0,0,0,0,1,0,0,0
PureMVC_puremvc-csharp-demo-wpf-employeeadmin,1,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Purify-net_PUrify,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pvandervelde_nTreva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pvcbuild_pvc-msbuild,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pwhe23_DbConnectionProfiler,3,0,1,9,0,0,0,1,4,0,9,0,0,0,0,1,0,0,0
pwypeanut_isometricdefense,6,2,30,51,24,134,2,4,40,0,52,0,0,0,0,16,0,0,2
pyontko-nazar_MoneyHandler,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,2
PythEch_Cygnus,0,0,0,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Q42_Q42.RijksmuseumApi,44,2,0,62,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
qingfeng346_XML_Conversion,5,7,14,11,33,11,0,5,13,0,9,0,0,0,0,5,0,0,1
qmatteoq_MobileCamp-Milano-Dec2014,8,0,0,22,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Qorpent_comdiv.oldcore,199,12,22,274,36,87,0,34,31,0,27,14,0,5,13,23,14,7,76
QuantBox_OpenQuant-XSpeed,3,1,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
quercitron_MapCreator,3,5,2,3,0,1,0,1,0,0,6,1,0,0,0,4,0,0,4
QuickOrBeDead_Dynamic-Wcf-Client-Proxy,7,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
QuickOrBeDead_Labo.Cms,13,0,0,10,2,0,0,3,0,0,0,0,0,0,0,1,0,0,1
Quit_Jofferson,3,1,1,3,1,2,0,0,0,0,28,0,0,0,1,0,0,0,2
Quit_SteveCannon,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
raasiel_Reflow,7,0,1,16,3,0,0,1,5,0,1,0,0,0,0,14,5,0,2
RadishSystems_choiceview-webapi-twilio-demo,4,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
raee_RaeSolution,10,0,1,21,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0
Rafa1994_Master-Password-Recovery-Tool,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RaGEZONE_RaGESERVER,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raigomes_InfoSUS,1,2,1,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
rajbyexample_ARBE,5,0,0,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
rajenki_reviewnotifier,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rajivkan_SharpZipLibWithLongPath,1,4,18,6,46,8,0,2,10,0,7,0,0,0,0,8,1,0,1
raknasa_BMPPillar,72,8,6,72,47,20,0,46,8,0,92,2,0,0,0,4,3,0,0
ralbu_randomuser,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ralphromero_BTPCArchiver,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ramiglez30_Forum-Construnario,25,5,1,31,1,0,4,6,4,0,3,2,0,0,0,4,1,0,23
randomvariable_DHCPD-To-MicrosoftDHCP-Migrator,18,2,1,8,11,4,0,12,9,0,0,0,0,0,0,0,0,0,0
randomvariable_logstash-windows-eventlog,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ranjithrs_azuresample,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RapidWorkers_ToonCrapper,2,1,4,8,0,8,0,0,10,0,27,0,0,0,2,0,0,0,2
rarous_Maybe,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rassilion_Denemeler,2,2,2,5,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0
Rast1234_LFandUTF8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ravikp_rims.net,15,16,10,59,48,52,2,8,8,0,126,0,0,0,6,4,0,2,6
raytiley_media-sherpa,10,1,1,1,4,0,0,12,3,0,0,0,0,0,0,0,0,0,0
rc800052_TP2_Franquicia,9,0,0,9,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0
rcarrillopadron_max-subarray-sequence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rcarrillopadron_MyCode,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rcarrillopadron_NUnitWithInheritanceDemo,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rcurlette_TridionPubQMonitor,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rdcastro_btree-dotnet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
re222dv_1DV402-C-sharp,1,0,0,3,5,2,0,0,1,0,0,0,0,0,0,0,1,0,5
Reactive-Extensions_IL2JS,417,76,84,279,222,374,56,105,186,22,1797,38,71,56,78,137,15,7,248
reallyjoel_Ludosity-s-Steamworks-Wrapper,61,4,8,11,10,61,0,4,23,1,166,1,0,0,0,15,0,0,0
redbitdev_ImagineCup.DevCamp.TipCalculator,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
redbitdev_socialcloud-mobile,3,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
RedGlow_ColorWars,4,4,5,22,25,7,0,1,7,0,84,3,0,0,108,1,0,1,36
Redth_ImapiNet,3,2,0,28,48,3,0,2,0,0,13,2,0,0,0,1,4,0,0
Redundancycloud_redundancy-library,2,0,1,6,3,0,0,3,1,0,0,0,0,0,0,0,1,0,0
Regalith_FFT,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regaw-leinad_RegawMOD-Bootloader-Customizer,3,2,11,23,41,4,0,5,11,0,29,0,0,0,0,13,0,0,0
reisi007_Bibi-GUI,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rejas_rasterbator,0,2,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,1
Remeil_Simple-Game,18,0,0,38,0,0,0,0,0,0,4,0,0,0,1,1,0,0,1
remelpugh_android-code-generators,2,3,0,6,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
remobjects_internetpack,18,39,39,24,24,0,6,0,36,0,93,0,0,0,27,21,0,0,27
renandsiqueira_exemplo-delegate,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
resadzacina_SCMS,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Resellers_webservicestudio,0,1,4,1,0,3,1,0,5,0,31,0,0,0,6,5,1,0,0
RetroShare_RSSSHClient,2,2,2,40,15,0,0,5,5,0,30,0,0,0,0,0,0,0,0
reubenrybnik_Utilities-CSharp,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
RFlipper_SPMarketDataSync,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rhargreaves_IOPriorityGuard,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhfung_KinematicTemplates,5,1,4,2,8,6,4,1,5,0,1,1,0,0,8,7,5,0,1
rhpa23_SelectInitialPlaneX,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rhythmagency_rhythm.ssis,7,18,18,23,49,1,2,0,9,1,20,4,0,0,8,20,27,0,20
ribagi_Vault-Calc,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
richclement_NLog.Redis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rickbeerendonk_Time,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rickspears_Raffles,6,0,0,18,0,0,0,9,0,0,0,1,0,0,0,1,0,0,12
rid00z_JellyBeanTracker,4,1,0,21,2,5,0,1,3,0,2,0,0,0,0,1,0,0,6
ridecar2_KerbalCalc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ridecar2_KSPRPNCalc,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ridomin_RidoElmah,3,1,1,7,12,0,0,0,0,0,3,0,0,0,1,0,0,0,0
riederm_at.myecdl,8,1,0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0
riickky45_AControl,13,1,1,6,31,19,0,11,4,0,0,0,0,0,0,0,0,0,0
rileywhite_Bix.Mixers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ringostarr80_WebDav.NET,6,0,2,15,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0
riordanp_getsome-game,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
riordanp_panjin,3,1,0,2,0,22,0,1,0,0,3,0,0,0,1,1,0,0,4
rit-sse-mycroft_template-csharp,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ritterim_atlas,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ritterim_automation-webhosting,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
RizwanRumi_ASP.Net_C_sharp,31,1,0,30,9,8,0,1,0,0,0,0,0,0,0,0,0,0,1
rkjaswal_BSBTAC,6,1,0,5,0,0,0,4,0,0,1,0,0,0,0,3,0,0,1
rkttu_Log4net-with-Caller-Info,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rkttu_System.Net.FtpClient.Async,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
rllibby_SigRClient,9,4,0,12,10,14,1,6,2,0,20,4,0,4,0,2,29,0,79
rmgrimm_traytotp-kp2,1,3,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roarkry_ContractTemplateHelper,18,0,0,45,0,0,0,37,0,0,3,0,0,0,0,1,0,0,0
Roballen_RobSite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robconery_monkey-fist,3,0,0,24,2,0,0,1,0,0,9,1,0,0,0,0,2,0,12
robertbird_BoomJennies,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RobertKozak_MonoMobile.Views,23,1,5,28,40,23,0,2,6,0,53,3,0,2,1,8,5,0,37
robertmircea_nagios-nsca-client,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RobGibbens_AllTheXamarinForms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
robhofman_project,22,2,0,43,0,4,0,10,0,0,11,2,0,0,0,0,0,0,0
robhughadams_ODataTest,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robin521111_DataAnslysis,4,1,0,5,4,0,0,1,5,0,4,0,0,0,0,0,2,0,0
robintheilade_UnityRuntimeTreeCollision,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
robmarano_cSharpStarterApp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rock117_file-downloader,2,0,2,4,2,3,0,1,1,0,5,0,0,0,0,1,0,0,0
rodolfofadino_TestesComMoqEEntityFramework,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrigolessa_Mitra.AssistenciaSocial,2,0,0,10,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3
rohithkrajan_ExtCS,21,3,2,55,2,55,0,33,31,0,8,0,0,0,0,25,13,0,0
RohitTiwari92_Minimum-Code,2,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
rohme_BoxUnlocker,2,0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
Roland-Schneider_TfsZipShelveset,4,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rollins_Rolcore,9,1,0,76,3,0,0,5,0,0,1,0,0,2,0,0,0,0,3
roman-yagodin_R7.Emblems,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
roman-yagodin_R7.ImageHandler,0,9,0,6,6,1,0,0,0,0,0,1,0,0,0,0,5,0,0
RonFields72_C64Emulator,4,0,3,0,12,5,0,1,5,0,60,4,0,0,0,8,5,0,1
roppert_Inb4.SvnClient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RoryBecker_CR_EasierIdentifiers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roxioam_TrayServiceManager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roycornelissen_NServiceBus.AcceptanceTesting.Sample,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roylanceMichael_ObjectToSqlMapper,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPEDERSEN1_StudentCode1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rplan_Troglodyte,8,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
rpmware_rpmware_api_client,3,0,1,0,3,0,0,10,2,0,1,0,0,0,0,0,0,0,0
rschiang_rsPlurkLib,6,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
RSenApps_Metacast,3,0,5,17,0,28,0,0,2,0,58,0,0,0,0,0,0,0,0
rubenskm_Alura,9,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ruitobe_Connecting2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rumdood_krieger,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
runelaenen_OpenRCT2Launcher,0,0,1,12,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
runerys_DomaMove,1,0,2,3,9,0,0,1,2,0,0,0,0,0,0,1,0,0,0
Rusk85_OCHPVR,18,0,1,9,1,0,0,7,0,0,1,0,0,0,0,3,0,0,2
rustamserg_command_console,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rwbloc_gold-addin,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rwpcpe_simple-lookups,7,0,0,4,6,3,0,4,1,0,1,1,0,0,0,0,2,0,15
ryancole_RepositoryExample,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ryanmcdonnell_ScanToEvernote,3,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
ryanplasma_MusicJam,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryanrodemoyer_AltProvidersForAspNetIdentity2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RyuaNerin_ExHentaiAPI,0,2,2,2,1,1,2,0,2,0,10,0,0,0,0,0,0,0,0
ryukinkou_IdmTranslateProgram,15,1,2,0,8,4,0,0,3,0,71,0,0,0,1,2,1,0,1
rzymek01_bsk-serpent,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SA-ratha_DigPack,64,87,121,115,557,95,13,13,143,2,612,8,0,0,16,102,200,16,18
saan800_dotnetcqs.extensions,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saan800_dotnetcqs.net40,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SaberZA_ResolutionActionSystem,19,0,0,29,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0
Sable_McCli,13,3,4,31,2,16,1,10,16,0,84,1,0,0,13,1,0,2,3
sabotai_buildingWorldsUnity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sacha67000_Kinect-Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
safeguard-apis_safeguard-api-net,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saga-dash_VoiceriodNotifier4KanColleViewer,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sambeauvois_DayInfo,0,0,0,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
samdubey_DotNetRosa,14,3,10,54,24,52,20,4,6,0,69,1,0,3,22,15,24,6,9
samholder_haccpapp,21,0,0,28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
SamiDidier_NClass,168,207,218,594,916,252,266,102,327,35,3782,46,0,10,160,175,448,44,259
Sandra_Sandra.SimpleValidator,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santhoshattillid_BibleThonWebPortal,56,5,6,19,35,2,0,32,3,0,1,1,0,0,0,0,0,0,0
SAP_lumira-extension-da-windowseventlog,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sartrey_quick-model,1,0,2,1,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0
sasha237_NorthCitadel,7,9,3,14,30,32,0,4,3,0,2,0,0,0,0,0,0,0,7
sasrai_MinecraftMiniTools,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sasrai_TestCode_NbtControl,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
sat-dev_MySamples,10,2,2,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3
SaumenHalder_GoogleAnalyticsData,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sawyerlin_sli-redis,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
scardetto_CookieCutter,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sch-gamedev_trong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schmaedech_koan,4,4,1,7,15,16,0,1,0,0,1,0,0,0,0,0,0,0,0
schmaedech_neurolog,5,4,1,7,18,15,0,1,0,0,1,0,0,0,0,0,0,0,0
schourode_ncron,2,1,0,7,2,2,0,0,0,0,1,0,0,0,0,2,0,0,0
Scordo_TS3QueryLib.Net,21,9,0,28,24,0,0,3,9,0,9,6,0,0,0,3,3,0,6
scottcowan_EPiContentTestingApi,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
scottlerch_StorageUsageReporter,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
scottmeng_ivle_metro_wp,53,20,27,26,55,6,0,4,149,7,417,3,0,0,50,22,4,8,13
scottmeyer_ravelog,0,0,0,6,0,3,0,1,0,0,3,0,0,0,0,0,0,0,4
Scrier_testcomplete,3,3,0,6,0,2,0,0,0,0,9,0,0,0,0,0,1,0,0
scriptcs-contrib_scriptcs-engine-mono,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sdluxeon_Stargazer,2,4,1,10,2,2,0,0,0,0,25,0,0,0,0,0,0,0,0
sdming_Kiss.Data,9,5,1,17,11,22,0,2,25,0,5,1,0,0,0,1,19,0,3
sebastieno_query-composer,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sebfia_PDFSharp_ios,51,58,71,119,306,124,36,52,72,10,990,13,0,0,21,30,100,0,148
secred_Tachycardia,17,2,9,17,33,35,0,7,18,0,88,0,0,0,1,11,8,0,5
SecretDeveloper_gk.Puzzles.DailyProgrammer,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SecureSubmit_heartland-dotnet,133,0,17,84,274,0,0,147,7,0,73,2,0,0,0,0,10,2,1
SecurityInnovation_YASAT,3,0,0,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0
seeseekey_lib3ds.net,6,1,0,5,0,24,0,16,0,0,0,0,0,0,0,0,0,0,0
sefbkn_Coinbase.NET,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sektor527_bootcamp,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0
SemiNormal_WoodRock,2,1,0,1,1,5,0,2,0,0,1,0,0,0,0,0,0,0,0
sendgridlabs_loaderio-sharp,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
SeNeReKo_LibNLPCommon_CSharp,7,1,2,46,16,6,0,0,4,0,6,0,0,0,0,2,4,0,1
sep_TfsManualBuildCreator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SergeKryshtop_ZeroDownTimeSample,8,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
sergeyt_NHandlebars,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SergeyUsok_LargeFileViewer,20,0,0,33,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
servantio_servant-agent,2,1,0,11,0,3,0,3,5,0,6,0,0,0,0,0,0,0,0
sethdeckard_LR-dataset-extension,2,1,0,3,0,0,0,1,2,0,0,0,0,2,0,0,0,0,3
sethusrinivasan_azreports,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
seun104_AgbaraVOIP,39,0,4,27,4,11,2,3,2,0,3,1,0,0,0,1,0,0,3
sfgadjo_Hal9000.Json.Net,17,0,0,13,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SgtPooki_ProASP.NETMVC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SgtVoid_jagaco.log2all,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
shadowIdeas_shadowAPI2,1,2,2,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0
shaovoon_sequelmaxnet,0,0,1,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,1
shaoxianhui_GDXClient,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SharpCoder_SimpleAzure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpjs_FluentRouting,0,2,0,5,0,0,0,0,0,0,4,0,0,0,4,0,0,0,2
SharpKit_Cs2Java,83,7,5,56,4,205,9,7,148,1,300,13,0,36,4,126,5,2,147
shawty_hostman,4,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sheepsteak_EchoesJS,7,0,0,17,1,0,0,2,0,0,0,0,0,0,0,1,3,0,0
ShendoXT_memcardrex,3,5,3,1,1,8,0,0,7,0,5,0,0,0,0,0,0,0,0
shentianyi_MoldSmartDevice,15,5,5,14,37,4,0,11,2,0,5,0,0,1,0,1,0,0,0
sherifkandeel_weet-it_WCF,4,2,1,22,3,13,3,1,0,0,1,0,0,0,0,0,0,0,0
shestakov_SecretSantaRandomizer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shibayan_RedisCacheClient,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
shiftplanning_cs-sdk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shigengyu_UniverCore,6,4,1,44,10,0,0,0,0,0,0,0,0,0,2,1,2,0,3
shikha577_git.xmlstore.io,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
shimika_Simplayer4,11,39,9,42,302,12,6,5,13,1,166,4,0,0,8,14,84,0,18
Shinerising_ShareScreen2GooglePlus,2,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0
shintadono_OpenGL.Core.Example1,0,0,0,2,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0
shintadono_Win32,17,0,1,36,8,25,0,24,2,0,0,0,0,0,0,0,0,0,0
Shiraki-Taiwan_Shiraki.Dr-Sox,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shootdaj_ZoneLighting,5,3,5,28,26,5,0,3,0,0,4,0,0,0,0,0,2,0,0
shubhadeep_dotnet-misc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shuffzord_TypeFine,19,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Shukrat_GDAPS2GameProject,0,0,1,1,2,7,0,1,2,0,43,0,0,0,1,1,8,0,0
Shuttle_shuttle-esb-modules,3,0,0,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
sibartlett_NHibernate.ByteCode,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SiebertSchoutteten_cashlessproject,11,0,1,29,3,6,0,5,0,0,14,0,0,0,0,0,0,0,0
Siko91_TelerikAcademy--CodeQuality,12,1,1,15,5,2,0,1,0,0,0,0,0,0,0,1,0,0,4
silvenga_Piper,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SiLVeR-OD_Block-Method,3,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0
simon311_APIVersionPatcher,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SimonCropp_NServiceBus.Jil,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimonCropp_NServiceBus.Newtonsoft.Json,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimonCropp_NServiceBus.SelfHost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
simonellistonball_MongoForCsharpSamples,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SimonRichards_clang-sharp,2,0,1,7,0,3,0,0,3,0,30,0,0,0,0,0,0,0,0
SimplyCast_csharp-wrapper,15,1,0,2,14,1,0,12,2,0,1,0,0,0,0,0,0,0,0
sims11tz_digiforge,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
simsor_RemindMe,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sinjai_MCForge-Custom-Commands-and-Plugins,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0
Sinstraliz_uop3714,1,0,0,23,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
SirePi_duality-frozen,8,3,7,22,0,5,1,3,2,0,40,1,0,0,0,6,12,0,9
sirerr_infinitybug,0,6,10,16,8,16,0,0,6,0,42,0,0,0,0,2,0,0,2
Sirix_NProject,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SitanaTeam_Farseer-Physics-Engine,135,55,32,106,116,413,5,45,90,5,297,7,0,0,20,7,99,0,15
Sitecore_experience-extractor,11,2,0,16,4,0,0,1,1,0,25,1,0,0,0,9,2,0,5
